Cell,Area in microns,Size in microns,Mean of FWHM,Std of FWHM,FWHM of FWHM
51,3.8707025,1.967410099597946,0.3106723456681818,0.30943162565467125,0.7287114784167508
52,47.783155,6.912536075855228,0.4370796583460926,0.3089380533461128,0.7275491156300956
53,16.0167,4.002086955577052,0.554603420653284,0.3657787993700224,0.8614090725164028
55,22.42338,4.735333145619219,0.5345489472983298,0.2276265345946971,0.5360604889705116
56,2.8029225,1.6741930892223873,0.25833184125476166,0.07681334933958515,0.18089543769472305
57,2.5359775,1.5924752745333286,0.3961168406834205,0.17592670611171582,0.41430739289309076
58,7.8748775,2.806221213660819,0.31961384898272716,0.19838226348742544,0.4671902305128869
59,9.7434925,3.121456791307546,0.22521145158231,0.12086897853169182,0.2846464444421342
60,5.2054275,2.28154059792939,0.21653284032263595,0.14860194691562556,0.3499575849862982
61,27.22839,5.2180829813256135,0.32329174010907913,0.33363604222767745,0.7857128794461804
62,3.470285,1.8628700974571468,0.22157033194077946,0.09058974167109474,0.2133388416354281
63,7.0740425,2.6597072207293793,0.5861207503552174,0.5260588448887081,1.2388685797129075
64,3.470285,1.8628700974571468,0.28928330627787785,0.24433190427911047,0.5754016345773052
65,4.80501,2.192033302666727,0.3789458952352799,0.434459110484225,1.0231512051903497
66,43.3785625,6.586240391907967,0.3672323040620318,0.5127951630173115,1.2076326089057687
67,46.44843,6.815308503655576,0.3423581073105087,0.34099946858526137,0.8030537485182905
68,6.8070975,2.6090414906628068,0.4488117602416503,0.2954238812863938,0.6957232404294574
69,2.8029225,1.6741930892223873,0.27549426882332545,0.15080670346352143,0.35514978665659297
70,12.546415000000001,3.542091896041095,0.2761550482231065,0.19785654158466284,0.465952155431881
71,11.078217500000001,3.328395634536255,0.2744636257927365,0.27301372643172306,0.6429473257467078
72,23.49116,4.846767995272726,0.3074105855914328,0.3896765737089676,0.9176883310846187
73,23.6246325,4.860517719338136,0.3895059885673176,0.3342637331885543,0.7871910916590453
74,4.9384825,2.2222696731045044,0.37920788303525815,0.3483920022836084,0.8204631653778978
75,12.813360000000001,3.579575393814188,0.37171988803491224,0.40257216671657925,0.9480574526175441
76,7.4744600000000005,2.733945866325813,0.6351317853156301,0.264372015906212,0.6225960974591292
77,19.8874025,4.459529403423639,0.2557971786367822,0.1842076324894822,0.43380897451273054
78,46.314957500000006,6.80550934904949,0.35126550533695117,0.22837881238390945,0.5378321031641068
79,22.022962500000002,4.692862932155594,0.4436919073629695,0.42441734222717425,0.9995028409449953
80,58.994845000000005,7.680810178620482,0.4198124149557987,0.39097663764155943,0.9207499816458724
81,10.944745000000001,3.3082842985450935,0.8165521894574145,0.46004041249209077,1.0833951714188736
82,78.0814125,8.83636873947664,0.3120290697071254,0.2990006959056023,0.7041466388576934
83,20.554765,4.533736317872931,0.8466536935934391,0.33659008901592224,0.7926696596324969
84,9.61002,3.100003225804773,0.6325793798923293,0.16328379507823818,0.3845333374092509
85,5.87279,2.423383997636363,0.7114844706694131,0.20244688952985618,0.4767624248428113
86,9.61002,3.100003225804773,0.37632162538174047,0.34299681753200545,0.8077575052878728
88,16.55059,4.068241634908133,0.35651076953399524,0.2712439490421466,0.6387794999942552
89,15.749755,3.968596099378217,0.3214575992267477,0.2525016822301957,0.5946414616521108
90,65.2680525,8.078864555121593,0.17676273273095802,0.11030621410870325,0.2597711342259962
91,38.0396625,6.167630217514666,0.2884827905403658,0.342401618928283,0.8063558125761066
92,17.2179525,4.149452072262071,0.3977096846657017,0.3137965780189785,0.7389909412346943
93,14.148085,3.7613940234971395,0.28297101691712706,0.26314389707841057,0.6197038776196568
94,3.3368125,1.8266944188889394,0.3715615970333526,0.222003694355901,0.5228187002081469
95,43.778980000000004,6.616568597090187,0.26160897487823315,0.13426763297562766,0.3162002756576031
96,6.139735,2.4778488654476085,0.21093959681160304,0.12602868455302574,0.29679755212237563
97,4.27112,2.066668817203182,0.3234078044551457,0.16967647376883183,0.39958809572559895
98,6.406680000000001,2.531142034734519,0.42817375775260313,0.41891656097758206,0.9865485011022057
100,65.66847,8.103608455496847,0.34256205942737983,0.3336992772994151,0.7858617980401226
101,36.7049375,6.058459994090907,0.43577417136168667,0.26949714919251644,0.6346657863483762
102,4.9384825,2.2222696731045044,0.24250342105866735,0.2730878493200395,0.643121885148693
103,25.893665,5.088581826010072,0.14707419215596804,0.12275758709162002,0.28909411760076514
105,33.63507,5.799574984427738,0.24473989171609908,0.12294928003790288,0.2895455544892613
106,7.0740425,2.6597072207293793,0.569929330885323,0.1296913599264389,0.3054231526267636
107,16.283645000000003,4.035299864941886,0.3858844797651966,0.3053608613071826,0.719124828378415
108,3.7372300000000003,1.9331916614759128,0.15748801253852315,0.03451871853939441,0.08129158216027384
109,30.031312500000002,5.480083256666818,0.2777200149150063,0.2647002742463209,0.6233691458500857
110,3.0698675,1.752103735513397,0.322507646728821,0.040616169968454574,0.09565108027571052
111,21.088655,4.592238560876384,0.20878567629947486,0.1043998994055615,0.24586176310009733
112,5.605845,2.3676665728096093,0.6172279574521866,0.8652556808584374,2.03767712842162
113,112.65079,10.613707646246905,0.24977728935829616,0.19070580209393745,0.44911216393122266
114,22.5568525,4.7494054891112425,0.2778991460213019,0.2523496463747023,0.594283417212424
115,15.8832275,3.985376707414244,0.31523912480008526,0.4707159046907105,1.1085359555466232
116,9.2096025,3.034732690040426,0.3661949993793552,0.5768042914825001,1.3583741064412878
117,89.15963,9.442437714912394,0.3464544845729933,0.19096177246660573,0.4497149741588565
119,125.73109500000001,11.21298778203205,0.2270501319954242,0.18468717523606812,0.4349382976809404
120,1.8686150000000001,1.3669729331629066,0.3877027642250844,0.17030487050190682,0.4010679700319906
121,22.5568525,4.7494054891112425,0.3899047147101084,0.28540380354488876,0.672125957348213
122,20.4212925,4.5189924208832215,0.5690836785890301,0.3704010594741317,0.8722944950615802
